Date,Ticker,Open,Close,Volume,Sector,Industry
2020-04-03,GME,2.85,2.8,3830400,Consumer Cyclical,Specialty Retail
2020-04-06,GME,2.86,3.09,3340500,Consumer Cyclical,Specialty Retail
2020-04-07,GME,3.39,3.27,2836900,Consumer Cyclical,Specialty Retail
2020-04-08,GME,3.23,3.41,2884500,Consumer Cyclical,Specialty Retail
2020-04-09,GME,3.6,3.89,5908600,Consumer Cyclical,Specialty Retail
2020-04-13,GME,4.25,4.74,6844500,Consumer Cyclical,Specialty Retail
2020-04-14,GME,5.21,5.95,13506600,Consumer Cyclical,Specialty Retail
2020-04-15,GME,5.66,5.27,7499900,Consumer Cyclical,Specialty Retail
2020-04-16,GME,5.12,5.03,3371900,Consumer Cyclical,Specialty Retail
2020-04-17,GME,5.22,4.88,5653200,Consumer Cyclical,Specialty Retail
2020-04-20,GME,4.85,5.61,6085000,Consumer Cyclical,Specialty Retail
2020-04-21,GME,5.23,4.78,4142100,Consumer Cyclical,Specialty Retail
2020-04-22,GME,5.14,4.89,2677800,Consumer Cyclical,Specialty Retail
2020-04-23,GME,4.75,4.7,2265900,Consumer Cyclical,Specialty Retail
2020-04-24,GME,4.78,4.77,2236200,Consumer Cyclical,Specialty Retail
2020-04-27,GME,4.85,5.82,7275100,Consumer Cyclical,Specialty Retail
2020-04-28,GME,5.92,5.64,5200200,Consumer Cyclical,Specialty Retail
2020-04-29,GME,5.83,6.04,3369600,Consumer Cyclical,Specialty Retail
2020-04-30,GME,5.87,5.73,2173300,Consumer Cyclical,Specialty Retail
2020-05-01,GME,5.65,6.05,4005600,Consumer Cyclical,Specialty Retail
2020-05-04,GME,5.84,5.48,4068100,Consumer Cyclical,Specialty Retail
2020-05-05,GME,5.55,5.39,2105900,Consumer Cyclical,Specialty Retail
2020-05-06,GME,5.4,4.93,3369600,Consumer Cyclical,Specialty Retail
2020-05-07,GME,4.83,4.87,2500800,Consumer Cyclical,Specialty Retail
2020-05-08,GME,4.88,4.98,2353700,Consumer Cyclical,Specialty Retail
2020-05-11,GME,4.92,4.76,1699200,Consumer Cyclical,Specialty Retail
2020-05-12,GME,4.78,4.54,2639200,Consumer Cyclical,Specialty Retail
2020-05-13,GME,4.54,4.21,2882900,Consumer Cyclical,Specialty Retail
2020-05-14,GME,4.15,4.13,2004900,Consumer Cyclical,Specialty Retail
2020-05-15,GME,4.05,4.22,1940600,Consumer Cyclical,Specialty Retail
2020-05-18,GME,4.4,4.58,2371700,Consumer Cyclical,Specialty Retail
2020-05-19,GME,4.58,4.44,1840700,Consumer Cyclical,Specialty Retail
2020-05-20,GME,4.5,4.43,2543600,Consumer Cyclical,Specialty Retail
2020-05-21,GME,4.45,4.44,1971900,Consumer Cyclical,Specialty Retail
2020-05-22,GME,4.46,4.18,2379900,Consumer Cyclical,Specialty Retail
2020-05-26,GME,4.34,4.42,3545700,Consumer Cyclical,Specialty Retail
2020-05-27,GME,4.57,4.69,3146600,Consumer Cyclical,Specialty Retail
2020-05-28,GME,4.75,4.33,2183900,Consumer Cyclical,Specialty Retail
2020-05-29,GME,4.33,4.06,3973500,Consumer Cyclical,Specialty Retail
2020-06-01,GME,4.12,4.13,2611600,Consumer Cyclical,Specialty Retail
2020-06-02,GME,4.27,4.18,2369400,Consumer Cyclical,Specialty Retail
2020-06-03,GME,4.24,4.44,3037400,Consumer Cyclical,Specialty Retail
2020-06-04,GME,4.44,4.47,3514300,Consumer Cyclical,Specialty Retail
2020-06-05,GME,4.29,4.14,6274400,Consumer Cyclical,Specialty Retail
2020-06-08,GME,4.28,5.01,10133700,Consumer Cyclical,Specialty Retail
2020-06-09,GME,5.0,4.96,8073400,Consumer Cyclical,Specialty Retail
2020-06-10,GME,4.78,5.07,10606400,Consumer Cyclical,Specialty Retail
2020-06-11,GME,4.64,4.37,6236000,Consumer Cyclical,Specialty Retail
2020-06-12,GME,4.6,4.72,4378200,Consumer Cyclical,Specialty Retail
2020-06-15,GME,4.5,4.69,3909000,Consumer Cyclical,Specialty Retail
2020-06-16,GME,4.95,4.64,3121300,Consumer Cyclical,Specialty Retail
2020-06-17,GME,4.54,4.76,3593500,Consumer Cyclical,Specialty Retail
2020-06-18,GME,4.67,4.95,3423800,Consumer Cyclical,Specialty Retail
2020-06-19,GME,4.95,4.88,7366600,Consumer Cyclical,Specialty Retail
2020-06-22,GME,4.79,4.87,3178900,Consumer Cyclical,Specialty Retail
2020-06-23,GME,4.95,4.83,3205400,Consumer Cyclical,Specialty Retail
2020-06-24,GME,4.83,4.41,2976200,Consumer Cyclical,Specialty Retail
2020-06-25,GME,4.33,4.46,2450800,Consumer Cyclical,Specialty Retail
2020-06-26,GME,4.48,4.35,3801200,Consumer Cyclical,Specialty Retail
2020-06-29,GME,4.35,4.38,2131200,Consumer Cyclical,Specialty Retail
2020-06-30,GME,4.33,4.34,3889000,Consumer Cyclical,Specialty Retail
2020-07-01,GME,4.31,4.44,2303700,Consumer Cyclical,Specialty Retail
2020-07-02,GME,4.49,4.29,1887600,Consumer Cyclical,Specialty Retail
2020-07-06,GME,4.31,4.24,2140900,Consumer Cyclical,Specialty Retail
2020-07-07,GME,4.2,4.09,2456600,Consumer Cyclical,Specialty Retail
2020-07-08,GME,4.1,4.26,2052800,Consumer Cyclical,Specialty Retail
2020-07-09,GME,4.27,4.21,1992600,Consumer Cyclical,Specialty Retail
2020-07-10,GME,4.2,4.34,1410800,Consumer Cyclical,Specialty Retail
2020-07-13,GME,4.35,4.26,4216200,Consumer Cyclical,Specialty Retail
2020-07-14,GME,4.22,4.08,2261600,Consumer Cyclical,Specialty Retail
2020-07-15,GME,4.13,4.19,1474100,Consumer Cyclical,Specialty Retail
2020-07-16,GME,4.19,4.17,1330100,Consumer Cyclical,Specialty Retail
2020-07-17,GME,4.16,3.96,3065900,Consumer Cyclical,Specialty Retail
2020-07-20,GME,3.95,3.85,3401100,Consumer Cyclical,Specialty Retail
2020-07-21,GME,3.9,4.01,3341000,Consumer Cyclical,Specialty Retail
2020-07-22,GME,4.02,4.11,2523500,Consumer Cyclical,Specialty Retail
2020-07-23,GME,4.09,4.11,3237200,Consumer Cyclical,Specialty Retail
2020-07-24,GME,4.06,4.03,2215900,Consumer Cyclical,Specialty Retail
2020-07-27,GME,4.02,4.01,2472700,Consumer Cyclical,Specialty Retail
2020-07-28,GME,3.96,3.94,4555400,Consumer Cyclical,Specialty Retail
2020-07-29,GME,3.94,4.06,2879600,Consumer Cyclical,Specialty Retail
2020-07-30,GME,4.0,4.1,2398500,Consumer Cyclical,Specialty Retail
2020-07-31,GME,4.06,4.01,1879400,Consumer Cyclical,Specialty Retail
2020-08-03,GME,4.03,4.15,2517600,Consumer Cyclical,Specialty Retail
2020-08-04,GME,4.13,4.43,10361400,Consumer Cyclical,Specialty Retail
2020-08-05,GME,4.5,4.63,4925700,Consumer Cyclical,Specialty Retail
2020-08-06,GME,4.6,4.43,1901200,Consumer Cyclical,Specialty Retail
2020-08-07,GME,4.39,4.16,3341100,Consumer Cyclical,Specialty Retail
2020-08-10,GME,4.2,4.33,4561800,Consumer Cyclical,Specialty Retail
2020-08-11,GME,4.43,4.35,3138800,Consumer Cyclical,Specialty Retail
2020-08-12,GME,4.4,4.52,3057600,Consumer Cyclical,Specialty Retail
2020-08-13,GME,4.52,4.64,2128300,Consumer Cyclical,Specialty Retail
2020-08-14,GME,4.6,4.75,3474400,Consumer Cyclical,Specialty Retail
2020-08-17,GME,4.78,4.63,2371000,Consumer Cyclical,Specialty Retail
2020-08-18,GME,4.61,4.81,3834400,Consumer Cyclical,Specialty Retail
2020-08-19,GME,4.8,4.72,2612600,Consumer Cyclical,Specialty Retail
2020-08-20,GME,4.62,4.61,2441200,Consumer Cyclical,Specialty Retail
2020-08-21,GME,4.6,5.03,10642600,Consumer Cyclical,Specialty Retail
2020-08-24,GME,5.1,4.87,4585400,Consumer Cyclical,Specialty Retail
2020-08-25,GME,4.88,4.98,2998700,Consumer Cyclical,Specialty Retail
2020-08-26,GME,4.97,5.11,2779700,Consumer Cyclical,Specialty Retail
2020-08-27,GME,5.11,5.25,3384400,Consumer Cyclical,Specialty Retail
2020-08-28,GME,5.3,5.39,4236900,Consumer Cyclical,Specialty Retail
2020-08-31,GME,5.77,6.68,37976000,Consumer Cyclical,Specialty Retail
2020-09-01,GME,7.3,7.65,23211000,Consumer Cyclical,Specialty Retail
2020-09-02,GME,7.8,7.71,13011100,Consumer Cyclical,Specialty Retail
2020-09-03,GME,7.88,7.82,14344500,Consumer Cyclical,Specialty Retail
2020-09-04,GME,7.78,7.65,7662000,Consumer Cyclical,Specialty Retail
2020-09-08,GME,7.55,7.7,9816600,Consumer Cyclical,Specialty Retail
2020-09-09,GME,7.96,7.35,9068100,Consumer Cyclical,Specialty Retail
2020-09-10,GME,6.65,6.23,15558300,Consumer Cyclical,Specialty Retail
2020-09-11,GME,6.26,6.09,6061200,Consumer Cyclical,Specialty Retail
2020-09-14,GME,6.8,6.91,10119000,Consumer Cyclical,Specialty Retail
2020-09-15,GME,6.86,7.09,5743500,Consumer Cyclical,Specialty Retail
2020-09-16,GME,7.03,8.68,19256300,Consumer Cyclical,Specialty Retail
2020-09-17,GME,8.57,9.2,17026700,Consumer Cyclical,Specialty Retail
2020-09-18,GME,9.2,9.47,17407500,Consumer Cyclical,Specialty Retail
2020-09-21,GME,9.35,8.75,7639800,Consumer Cyclical,Specialty Retail
2020-09-22,GME,10.45,10.56,34752500,Consumer Cyclical,Specialty Retail
2020-09-23,GME,10.6,10.04,10651200,Consumer Cyclical,Specialty Retail
2020-09-24,GME,9.71,9.14,7938800,Consumer Cyclical,Specialty Retail
2020-09-25,GME,9.19,10.02,7515200,Consumer Cyclical,Specialty Retail
2020-09-28,GME,10.16,10.09,6764300,Consumer Cyclical,Specialty Retail
2020-09-29,GME,10.0,10.35,5237600,Consumer Cyclical,Specialty Retail
2020-09-30,GME,10.25,10.2,6079000,Consumer Cyclical,Specialty Retail
2020-10-01,GME,10.09,9.77,4554100,Consumer Cyclical,Specialty Retail
2020-10-02,GME,9.38,9.39,4340500,Consumer Cyclical,Specialty Retail
2020-10-05,GME,9.44,9.46,2805000,Consumer Cyclical,Specialty Retail
2020-10-06,GME,9.56,9.13,4535400,Consumer Cyclical,Specialty Retail
2020-10-07,GME,9.23,9.36,3308600,Consumer Cyclical,Specialty Retail
2020-10-08,GME,9.54,13.49,76453600,Consumer Cyclical,Specialty Retail
2020-10-09,GME,12.83,12.02,77152800,Consumer Cyclical,Specialty Retail
2020-10-12,GME,11.66,11.8,23655700,Consumer Cyclical,Specialty Retail
2020-10-13,GME,11.73,11.88,10179700,Consumer Cyclical,Specialty Retail
2020-10-14,GME,12.67,12.25,10776800,Consumer Cyclical,Specialty Retail
2020-10-15,GME,11.99,13.83,39894800,Consumer Cyclical,Specialty Retail
2020-10-16,GME,13.77,13.31,11651600,Consumer Cyclical,Specialty Retail
2020-10-19,GME,13.44,13.91,13169100,Consumer Cyclical,Specialty Retail
2020-10-20,GME,14.03,13.86,6604000,Consumer Cyclical,Specialty Retail
2020-10-21,GME,13.9,14.1,5361900,Consumer Cyclical,Specialty Retail
2020-10-22,GME,14.2,14.91,16212200,Consumer Cyclical,Specialty Retail
2020-10-23,GME,15.05,15.0,6507300,Consumer Cyclical,Specialty Retail
2020-10-26,GME,14.93,13.45,13376300,Consumer Cyclical,Specialty Retail
2020-10-27,GME,13.71,12.69,7231000,Consumer Cyclical,Specialty Retail
2020-10-28,GME,12.27,11.82,6388600,Consumer Cyclical,Specialty Retail
2020-10-29,GME,11.88,11.73,4165800,Consumer Cyclical,Specialty Retail
2020-10-30,GME,11.64,10.47,11546900,Consumer Cyclical,Specialty Retail
2020-11-02,GME,10.82,10.75,5227000,Consumer Cyclical,Specialty Retail
2020-11-03,GME,10.75,11.57,7454500,Consumer Cyclical,Specialty Retail
2020-11-04,GME,11.76,10.91,5807900,Consumer Cyclical,Specialty Retail
2020-11-05,GME,11.27,11.45,4705200,Consumer Cyclical,Specialty Retail
2020-11-06,GME,11.52,11.86,5518200,Consumer Cyclical,Specialty Retail
2020-11-09,GME,12.76,11.49,6244900,Consumer Cyclical,Specialty Retail
2020-11-10,GME,11.5,11.1,3826000,Consumer Cyclical,Specialty Retail
2020-11-11,GME,11.5,11.75,4882600,Consumer Cyclical,Specialty Retail
2020-11-12,GME,11.74,11.13,4353300,Consumer Cyclical,Specialty Retail
2020-11-13,GME,11.36,11.01,3535900,Consumer Cyclical,Specialty Retail
2020-11-16,GME,11.16,12.06,9774800,Consumer Cyclical,Specialty Retail
2020-11-17,GME,11.65,11.63,6678200,Consumer Cyclical,Specialty Retail
2020-11-18,GME,11.8,11.57,3169200,Consumer Cyclical,Specialty Retail
2020-11-19,GME,11.6,12.46,11787600,Consumer Cyclical,Specialty Retail
2020-11-20,GME,12.55,12.71,8395400,Consumer Cyclical,Specialty Retail
2020-11-23,GME,12.9,13.9,9599100,Consumer Cyclical,Specialty Retail
2020-11-24,GME,14.23,13.67,7183200,Consumer Cyclical,Specialty Retail
2020-11-25,GME,13.6,14.75,8860100,Consumer Cyclical,Specialty Retail
2020-11-27,GME,15.29,16.08,12504200,Consumer Cyclical,Specialty Retail
2020-11-30,GME,18.17,16.56,31983500,Consumer Cyclical,Specialty Retail
2020-12-01,GME,17.11,15.8,12666000,Consumer Cyclical,Specialty Retail
2020-12-02,GME,15.7,16.58,7883400,Consumer Cyclical,Specialty Retail
2020-12-03,GME,16.48,16.12,6295000,Consumer Cyclical,Specialty Retail
2020-12-04,GME,16.3,16.9,8972700,Consumer Cyclical,Specialty Retail
2020-12-07,GME,17.0,16.35,7386300,Consumer Cyclical,Specialty Retail
2020-12-08,GME,16.37,16.94,16120200,Consumer Cyclical,Specialty Retail
2020-12-09,GME,13.92,13.66,24357900,Consumer Cyclical,Specialty Retail
2020-12-10,GME,13.12,14.12,7558900,Consumer Cyclical,Specialty Retail
2020-12-11,GME,13.91,13.31,7496900,Consumer Cyclical,Specialty Retail
2020-12-14,GME,13.34,12.72,10007100,Consumer Cyclical,Specialty Retail
2020-12-15,GME,12.78,13.85,8192900,Consumer Cyclical,Specialty Retail
2020-12-16,GME,13.96,13.85,5865100,Consumer Cyclical,Specialty Retail
2020-12-17,GME,13.96,14.83,8194900,Consumer Cyclical,Specialty Retail
2020-12-18,GME,15.78,15.63,16618800,Consumer Cyclical,Specialty Retail
2020-12-21,GME,15.81,15.53,9876100,Consumer Cyclical,Specialty Retail
2020-12-22,GME,16.22,19.46,30652700,Consumer Cyclical,Specialty Retail
2020-12-23,GME,20.17,20.57,25830300,Consumer Cyclical,Specialty Retail
2020-12-24,GME,21.01,20.15,6262200,Consumer Cyclical,Specialty Retail
2020-12-28,GME,21.31,20.99,8965900,Consumer Cyclical,Specialty Retail
2020-12-29,GME,20.82,19.38,9241400,Consumer Cyclical,Specialty Retail
2020-12-30,GME,19.38,19.26,5934400,Consumer Cyclical,Specialty Retail
2020-12-31,GME,19.25,18.84,6922700,Consumer Cyclical,Specialty Retail
2021-01-04,GME,19.0,17.25,10022500,Consumer Cyclical,Specialty Retail
2021-01-05,GME,17.35,17.37,4961500,Consumer Cyclical,Specialty Retail
2021-01-06,GME,17.34,18.36,6056200,Consumer Cyclical,Specialty Retail
2021-01-07,GME,18.47,18.08,6129300,Consumer Cyclical,Specialty Retail
2021-01-08,GME,18.18,17.69,6482000,Consumer Cyclical,Specialty Retail
2021-01-11,GME,19.41,19.94,14927600,Consumer Cyclical,Specialty Retail
2021-01-12,GME,19.96,19.95,7060700,Consumer Cyclical,Specialty Retail
2021-01-13,GME,20.42,31.4,144501700,Consumer Cyclical,Specialty Retail
2021-01-14,GME,38.09,39.91,93717400,Consumer Cyclical,Specialty Retail
2021-01-15,GME,38.49,35.5,46866400,Consumer Cyclical,Specialty Retail
2021-01-19,GME,41.55,39.36,74721900,Consumer Cyclical,Specialty Retail
2021-01-20,GME,37.37,39.12,33471800,Consumer Cyclical,Specialty Retail
2021-01-21,GME,39.23,43.03,57079800,Consumer Cyclical,Specialty Retail
2021-01-22,GME,42.59,65.01,197157900,Consumer Cyclical,Specialty Retail
2021-01-25,GME,96.73,76.79,177874000,Consumer Cyclical,Specialty Retail
2021-01-26,GME,88.56,147.98,178588000,Consumer Cyclical,Specialty Retail
2021-01-27,GME,354.83,347.51,93396700,Consumer Cyclical,Specialty Retail
2021-01-28,GME,265.0,193.6,58815800,Consumer Cyclical,Specialty Retail
2021-01-29,GME,379.71,325.0,50259200,Consumer Cyclical,Specialty Retail
2021-02-01,GME,316.56,225.0,37382200,Consumer Cyclical,Specialty Retail
2021-02-02,GME,140.76,90.0,78183100,Consumer Cyclical,Specialty Retail
2021-02-03,GME,112.01,92.41,42698500,Consumer Cyclical,Specialty Retail
2021-02-04,GME,91.19,53.5,62427300,Consumer Cyclical,Specialty Retail
2021-02-05,GME,54.04,63.77,80886300,Consumer Cyclical,Specialty Retail
2021-02-08,GME,72.41,60.0,25687300,Consumer Cyclical,Specialty Retail
2021-02-09,GME,56.61,50.31,26843100,Consumer Cyclical,Specialty Retail
2021-02-10,GME,50.77,51.2,36455000,Consumer Cyclical,Specialty Retail
2021-02-11,GME,50.01,51.1,12997400,Consumer Cyclical,Specialty Retail
2021-02-12,GME,50.75,52.4,14498000,Consumer Cyclical,Specialty Retail
2020-01-02,GOOG,1341.55,1367.37,1406600,Communication Services,Internet Content & Information
2020-01-03,GOOG,1347.86,1360.66,1186400,Communication Services,Internet Content & Information
2020-01-06,GOOG,1350.0,1394.21,1732300,Communication Services,Internet Content & Information
2020-01-07,GOOG,1397.94,1393.34,1502700,Communication Services,Internet Content & Information
2020-01-08,GOOG,1392.08,1404.32,1528000,Communication Services,Internet Content & Information
2020-01-09,GOOG,1420.57,1419.83,1500900,Communication Services,Internet Content & Information
2020-01-10,GOOG,1427.56,1429.73,1820700,Communication Services,Internet Content & Information
2020-01-13,GOOG,1436.13,1439.23,1652300,Communication Services,Internet Content & Information
2020-01-14,GOOG,1439.01,1430.88,1558900,Communication Services,Internet Content & Information
2020-01-15,GOOG,1430.21,1439.2,1282700,Communication Services,Internet Content & Information
2020-01-16,GOOG,1447.44,1451.7,1173700,Communication Services,Internet Content & Information
2020-01-17,GOOG,1462.91,1480.39,2396200,Communication Services,Internet Content & Information
2020-01-21,GOOG,1479.12,1484.4,2036700,Communication Services,Internet Content & Information
2020-01-22,GOOG,1491.0,1485.95,1610800,Communication Services,Internet Content & Information
2020-01-23,GOOG,1487.64,1486.65,1351200,Communication Services,Internet Content & Information
2020-01-24,GOOG,1493.59,1466.71,1784600,Communication Services,Internet Content & Information
2020-01-27,GOOG,1431.0,1433.9,1755200,Communication Services,Internet Content & Information
2020-01-28,GOOG,1443.0,1452.56,1577400,Communication Services,Internet Content & Information
2020-01-29,GOOG,1458.8,1458.63,1077700,Communication Services,Internet Content & Information
2020-01-30,GOOG,1439.96,1455.84,1339400,Communication Services,Internet Content & Information
2020-01-31,GOOG,1468.9,1434.23,2417200,Communication Services,Internet Content & Information
2020-02-03,GOOG,1462.0,1485.94,3036800,Communication Services,Internet Content & Information
2020-02-04,GOOG,1457.07,1447.07,3933000,Communication Services,Internet Content & Information
2020-02-05,GOOG,1462.42,1448.23,1986200,Communication Services,Internet Content & Information
2020-02-06,GOOG,1450.33,1476.23,1679400,Communication Services,Internet Content & Information
2020-02-07,GOOG,1467.3,1479.23,1172300,Communication Services,Internet Content & Information
2020-02-10,GOOG,1474.32,1508.68,1419900,Communication Services,Internet Content & Information
2020-02-11,GOOG,1511.81,1508.79,1344600,Communication Services,Internet Content & Information
2020-02-12,GOOG,1514.48,1518.27,1167600,Communication Services,Internet Content & Information
2020-02-13,GOOG,1512.69,1514.66,929500,Communication Services,Internet Content & Information
2020-02-14,GOOG,1515.6,1520.74,1197800,Communication Services,Internet Content & Information
2020-02-18,GOOG,1515.0,1519.67,1120700,Communication Services,Internet Content & Information
2020-02-19,GOOG,1525.07,1526.69,949300,Communication Services,Internet Content & Information
2020-02-20,GOOG,1522.0,1518.15,1096600,Communication Services,Internet Content & Information
2020-02-21,GOOG,1508.03,1485.11,1731700,Communication Services,Internet Content & Information
2020-02-24,GOOG,1426.11,1421.59,2867100,Communication Services,Internet Content & Information
2020-02-25,GOOG,1433.0,1388.45,2478300,Communication Services,Internet Content & Information
2020-02-26,GOOG,1396.14,1393.18,2202400,Communication Services,Internet Content & Information
2020-02-27,GOOG,1362.06,1318.09,2978300,Communication Services,Internet Content & Information
2020-02-28,GOOG,1277.5,1339.33,3789100,Communication Services,Internet Content & Information
2020-03-02,GOOG,1351.61,1389.11,2431500,Communication Services,Internet Content & Information
2020-03-03,GOOG,1399.42,1341.39,2402300,Communication Services,Internet Content & Information
2020-03-04,GOOG,1359.23,1386.52,1913300,Communication Services,Internet Content & Information
2020-03-05,GOOG,1350.2,1319.04,2561300,Communication Services,Internet Content & Information
2020-03-06,GOOG,1277.06,1298.41,2660600,Communication Services,Internet Content & Information
2020-03-09,GOOG,1205.3,1215.56,3365400,Communication Services,Internet Content & Information
2020-03-10,GOOG,1260.0,1280.39,2611400,Communication Services,Internet Content & Information
2020-03-11,GOOG,1249.7,1215.41,2608500,Communication Services,Internet Content & Information
2020-03-12,GOOG,1126.0,1114.91,4226700,Communication Services,Internet Content & Information
2020-03-13,GOOG,1179.0,1219.73,3700100,Communication Services,Internet Content & Information
2020-03-16,GOOG,1096.0,1084.33,4252400,Communication Services,Internet Content & Information
2020-03-17,GOOG,1093.11,1119.8,3861500,Communication Services,Internet Content & Information
2020-03-18,GOOG,1056.51,1096.8,4233400,Communication Services,Internet Content & Information
2020-03-19,GOOG,1093.05,1115.29,3651100,Communication Services,Internet Content & Information
2020-03-20,GOOG,1135.72,1072.32,3601800,Communication Services,Internet Content & Information
2020-03-23,GOOG,1061.32,1056.62,4044100,Communication Services,Internet Content & Information
2020-03-24,GOOG,1103.77,1134.46,3344500,Communication Services,Internet Content & Information
2020-03-25,GOOG,1126.47,1102.49,4081500,Communication Services,Internet Content & Information
2020-03-26,GOOG,1111.8,1161.75,3571700,Communication Services,Internet Content & Information
2020-03-27,GOOG,1125.67,1110.71,3208500,Communication Services,Internet Content & Information
2020-03-30,GOOG,1125.04,1146.82,2574100,Communication Services,Internet Content & Information
2020-03-31,GOOG,1147.3,1162.81,2486400,Communication Services,Internet Content & Information
2020-04-01,GOOG,1122.0,1105.62,2344200,Communication Services,Internet Content & Information
2020-04-02,GOOG,1098.26,1120.84,1964900,Communication Services,Internet Content & Information
2020-04-03,GOOG,1119.02,1097.88,2313400,Communication Services,Internet Content & Information
2020-04-06,GOOG,1138.0,1186.92,2664700,Communication Services,Internet Content & Information
2020-04-07,GOOG,1221.0,1186.51,2387300,Communication Services,Internet Content & Information
2020-04-08,GOOG,1206.5,1210.28,1975100,Communication Services,Internet Content & Information
2020-04-09,GOOG,1224.08,1211.45,2175400,Communication Services,Internet Content & Information
2020-04-13,GOOG,1209.18,1217.56,1739800,Communication Services,Internet Content & Information
2020-04-14,GOOG,1245.09,1269.23,2470400,Communication Services,Internet Content & Information
2020-04-15,GOOG,1245.61,1262.47,1671700,Communication Services,Internet Content & Information
2020-04-16,GOOG,1274.1,1263.47,2518100,Communication Services,Internet Content & Information
2020-04-17,GOOG,1284.85,1283.25,1949000,Communication Services,Internet Content & Information
2020-04-20,GOOG,1271.0,1266.61,1695500,Communication Services,Internet Content & Information
2020-04-21,GOOG,1247.0,1216.34,2153000,Communication Services,Internet Content & Information
2020-04-22,GOOG,1245.54,1263.21,2092400,Communication Services,Internet Content & Information
2020-04-23,GOOG,1271.55,1276.31,1566200,Communication Services,Internet Content & Information
2020-04-24,GOOG,1261.17,1279.31,1639600,Communication Services,Internet Content & Information
2020-04-27,GOOG,1296.0,1275.88,1600600,Communication Services,Internet Content & Information
2020-04-28,GOOG,1287.93,1233.67,2951300,Communication Services,Internet Content & Information
2020-04-29,GOOG,1341.46,1341.48,3793600,Communication Services,Internet Content & Information
2020-04-30,GOOG,1324.88,1348.66,2668900,Communication Services,Internet Content & Information
2020-05-01,GOOG,1328.5,1320.61,2072500,Communication Services,Internet Content & Information
2020-05-04,GOOG,1308.23,1326.8,1504000,Communication Services,Internet Content & Information
2020-05-05,GOOG,1337.92,1351.11,1651500,Communication Services,Internet Content & Information
2020-05-06,GOOG,1361.69,1347.3,1215400,Communication Services,Internet Content & Information
2020-05-07,GOOG,1365.94,1372.56,1397600,Communication Services,Internet Content & Information
2020-05-08,GOOG,1383.13,1388.37,1386900,Communication Services,Internet Content & Information
2020-05-11,GOOG,1378.28,1403.26,1412100,Communication Services,Internet Content & Information
2020-05-12,GOOG,1407.12,1375.74,1390600,Communication Services,Internet Content & Information
2020-05-13,GOOG,1377.05,1349.33,1812600,Communication Services,Internet Content & Information
2020-05-14,GOOG,1335.02,1356.13,1603100,Communication Services,Internet Content & Information
2020-05-15,GOOG,1350.0,1373.19,1707700,Communication Services,Internet Content & Information
2020-05-18,GOOG,1361.75,1383.94,1822400,Communication Services,Internet Content & Information
2020-05-19,GOOG,1387.0,1373.48,1280600,Communication Services,Internet Content & Information
2020-05-20,GOOG,1389.58,1406.72,1655400,Communication Services,Internet Content & Information
2020-05-21,GOOG,1408.0,1402.8,1385000,Communication Services,Internet Content & Information
2020-05-22,GOOG,1396.71,1410.42,1309400,Communication Services,Internet Content & Information
2020-05-26,GOOG,1437.27,1417.02,2060600,Communication Services,Internet Content & Information
2020-05-27,GOOG,1417.25,1417.84,1685800,Communication Services,Internet Content & Information
2020-05-28,GOOG,1396.86,1416.73,1692200,Communication Services,Internet Content & Information
2020-05-29,GOOG,1416.94,1428.92,1820900,Communication Services,Internet Content & Information
2020-06-01,GOOG,1418.39,1431.82,1217100,Communication Services,Internet Content & Information
2020-06-02,GOOG,1430.55,1439.22,1278100,Communication Services,Internet Content & Information
2020-06-03,GOOG,1438.3,1436.38,1256200,Communication Services,Internet Content & Information
2020-06-04,GOOG,1430.4,1412.18,1484300,Communication Services,Internet Content & Information
2020-06-05,GOOG,1413.17,1438.39,1734900,Communication Services,Internet Content & Information
2020-06-08,GOOG,1422.34,1446.61,1404200,Communication Services,Internet Content & Information
2020-06-09,GOOG,1445.36,1456.16,1409200,Communication Services,Internet Content & Information
2020-06-10,GOOG,1459.54,1465.85,1525200,Communication Services,Internet Content & Information
2020-06-11,GOOG,1442.48,1403.84,1991300,Communication Services,Internet Content & Information
2020-06-12,GOOG,1428.49,1413.18,1946400,Communication Services,Internet Content & Information
2020-06-15,GOOG,1390.8,1419.85,1503900,Communication Services,Internet Content & Information
2020-06-16,GOOG,1445.22,1442.72,1709200,Communication Services,Internet Content & Information
2020-06-17,GOOG,1447.16,1451.12,1549600,Communication Services,Internet Content & Information
2020-06-18,GOOG,1449.16,1435.96,1581900,Communication Services,Internet Content & Information
2020-06-19,GOOG,1444.0,1431.72,3157900,Communication Services,Internet Content & Information
2020-06-22,GOOG,1429.0,1451.86,1542400,Communication Services,Internet Content & Information
2020-06-23,GOOG,1455.64,1464.41,1429800,Communication Services,Internet Content & Information
2020-06-24,GOOG,1461.51,1431.97,1756000,Communication Services,Internet Content & Information
2020-06-25,GOOG,1429.9,1441.33,1230500,Communication Services,Internet Content & Information
2020-06-26,GOOG,1431.39,1359.9,4267700,Communication Services,Internet Content & Information
2020-06-29,GOOG,1358.18,1394.97,1810200,Communication Services,Internet Content & Information
2020-06-30,GOOG,1390.44,1413.61,2042400,Communication Services,Internet Content & Information
2020-07-01,GOOG,1411.1,1438.04,1775200,Communication Services,Internet Content & Information
2020-07-02,GOOG,1446.94,1464.7,1859100,Communication Services,Internet Content & Information
2020-07-06,GOOG,1480.06,1495.7,1564000,Communication Services,Internet Content & Information
